lat,lon,extremLat,extremLon,averageSpeed,normalizedByLog,normalizedByMinMax,customScale,north,south,east,west
37.69053846153846,-8.766847692307692,37.6857,-8.76495,83.37307692307694,0.0,7.684154555122299,40.0,-8.76165039049292,-8.772044994122465,37.695735763353234,37.685341159723684
37.47930740740741,-8.729504444444443,37.4771,-8.73569,84.77777777777776,0.0,7.8136200716845865,40.0,-8.72293681587751,-8.736072073011375,37.485875035974345,37.47273977884048
37.409869696969686,-8.769522424242423,37.4048,-8.77417,81.91818181818181,0.0,7.55006284038542,40.0,-8.762644794724425,-8.77640005376042,37.41674732648769,37.402992067451684
37.130178125,-8.882584062500001,37.1356,-8.87917,80.07500000000002,0.0,7.380184331797237,40.0,-8.876176836011926,-8.888991288988077,37.13658535148807,37.12377089851193
37.89343548387097,-8.76369741935484,37.8893,-8.7581,82.87741935483871,0.0,7.638471829939052,40.0,-8.756738013469208,-8.77065682524047,37.9003948897566,37.886476077985336
37.70369189189189,-8.76995891891892,37.7106,-8.7678,83.72162162162162,0.0,7.716278490472039,40.0,-8.76272131651676,-8.77719652132108,37.71092949429406,37.69645428948973
37.12025416666666,-8.89144875,37.1165,-8.89513,83.05416666666667,0.0,7.654761904761906,40.0,-8.886190863644861,-8.89670663635514,37.1255120530218,37.11499628031152
38.07820434782607,-8.645175434782606,38.087,-8.64194,85.45652173913045,0.0,7.8761771188138665,40.0,-8.63580358675795,-8.654547282807263,38.08757619585073,38.06883249980142
37.60800434782609,-8.797031304347827,37.6113,-8.79343,83.8,0.0,7.723502304147465,40.0,-8.792149632886424,-8.80191297580923,37.612886019287494,37.603122676364684
37.11178636363636,-8.899597727272727,37.1153,-8.89625,86.77727272727272,0.0,7.997905320485965,40.0,-8.894744592369552,-8.904450862175903,37.11663949853954,37.10693322873318
38.06716206896553,-8.691619310344828,38.0686,-8.68424,88.42758620689656,0.0,8.150007945336089,40.0,-8.684101207736777,-8.69913741295288,38.07468017157358,38.05964396635748
38.7090696969697,-9.178250303030302,38.7159,-9.17704,85.87575757575756,0.0,7.914816366429268,40.0,-9.171313598271494,-9.185187007789109,38.71600640172851,38.70213299221089
37.04614062500001,-8.929495,37.0516,-8.92586,83.63749999999999,0.0,7.708525345622119,40.0,-8.922936189102394,-8.936053810897604,37.052699435897615,37.0395818141024
37.915713043478256,-8.786431304347825,37.9125,-8.782,88.92608695652174,0.0,8.195952714886797,40.0,-8.780957721735295,-8.791904886960356,37.92118662609079,37.910239460865725
37.86475277777778,-8.761470277777779,37.8726,-8.76048,86.9777777777778,0.0,8.016385048643116,40.0,-8.75356081846111,-8.769379737094447,37.87266223709445,37.85684331846111
37.63404285714286,-8.78388857142857,37.6301,-8.78356,80.07619047619048,0.0,7.380294053105113,40.0,-8.779932047495535,-8.787845095361604,37.63799938107589,37.630086333209825
37.6813375,-8.763205625,37.6843,-8.76439,83.25624999999998,0.0,7.673387096774192,40.0,-8.76001514691817,-8.76639610308183,37.68452797808183,37.678147021918164
37.75605,-8.766080277777778,37.7605,-8.77267,80.7388888888889,0.0,7.441372247823861,40.0,-8.758128740884446,-8.77403181467111,37.76400153689333,37.74809846310667
37.59972068965517,-8.787256551724138,37.5995,-8.79471,86.58275862068966,0.0,7.9799777530589555,40.0,-8.77979983695657,-8.794713266491705,37.60717740442274,37.5922639748876
37.45652692307693,-8.757703846153847,37.4613,-8.75548,83.65769230769232,0.0,7.710386387805744,40.0,-8.752438131099883,-8.762969561207811,37.461792638130895,37.45126120802296
37.718158064516125,-8.766962903225808,37.7241,-8.76841,83.36451612903227,0.0,7.6833655418462925,40.0,-8.76084729316888,-8.773078513282737,37.724273674573055,37.712042454459194
37.033596428571435,-8.934915,37.0388,-8.93278,83.73214285714289,0.0,7.717248189598423,40.0,-8.929290466187123,-8.940539533812878,37.03922096238431,37.02797189475856
37.10340454545454,-8.90749681818182,37.107,-8.9042,85.24545454545455,0.0,7.856723921240051,40.0,-8.902618672682507,-8.912374963681131,37.10828269095385,37.098526399955226
37.475111764705886,-8.741183529411764,37.4765,-8.73734,84.62352941176471,0.0,7.79940363242071,40.0,-8.73709697639352,-8.745270082430007,37.47919831772413,37.47102521168764
37.922366666666676,-8.795552777777779,37.9248,-8.79892,89.50555555555555,0.0,8.249359959037378,40.0,-8.791398346817362,-8.799707208738196,37.926521097627095,37.91821223570626
37.670959375,-8.759977187499997,37.6771,-8.76157,83.40624999999997,0.0,7.687211981566818,40.0,-8.753633345836557,-8.766321029163437,37.67730321666344,37.664615533336566
38.20013499999999,-8.595383000000002,38.1979,-8.60513,86.61000000000003,0.0,7.982488479262676,40.0,-8.585383038300078,-8.605382961699926,38.210134961699914,38.19013503830006
