"ts";"value"
"2017-02-03 08:32:34.000000";"107,335"
"2017-02-03 08:32:35.000000";"92,4499"
"2017-02-03 08:32:58.000000";"160"
"2017-02-03 08:32:59.000000";"75,0939"
"2017-02-03 08:33:00.000000";"130,435"
"2017-02-03 08:33:02.000000";"108,499"
"2017-02-03 08:33:03.000000";"90,3614"
"2017-02-03 08:33:04.000000";"80,3213"
"2017-02-03 08:33:06.000000";"82,0793"
"2017-02-03 08:33:07.000000";"95,5414"
"2017-02-03 08:33:08.000000";"120,968"
"2017-02-03 08:33:09.000000";"44,843"
"2017-02-03 08:33:10.000000";"154,242"
"2017-02-03 08:45:21.000000";"76,0456"
"2017-02-03 08:45:22.000000";"63,9659"
"2017-02-03 08:45:23.000000";"131,004"
"2017-02-03 08:45:24.000000";"53,9084"
"2017-02-03 08:45:25.000000";"95,3895"
"2017-02-03 08:45:26.000000";"120,968"
"2017-02-03 08:45:27.000000";"59,23"
"2017-02-03 08:45:28.000000";"94,1915"
"2017-02-03 08:45:29.000000";"48,3092"
"2017-02-03 08:45:30.000000";"82,9875"
"2017-02-03 08:45:31.000000";"107,72"
"2017-02-03 08:45:45.000000";"68,1818"
"2017-02-03 08:45:46.000000";"51,458"
"2017-02-03 08:45:47.000000";"93,6037"
"2017-02-03 08:45:54.000000";"108,893"
"2017-02-03 08:45:55.000000";"85,7143"
"2017-02-03 08:49:22.000000";"119,284"
"2017-02-03 08:49:25.000000";"119,048"
"2017-02-03 08:49:27.000000";"144,231"
"2017-02-03 08:49:28.000000";"73,8007"
"2017-02-03 08:49:29.000000";"126,582"
"2017-02-03 08:49:30.000000";"161,725"
"2017-02-03 08:49:31.000000";"115,607"
"2017-02-03 08:49:32.000000";"95,2381"
"2017-02-03 08:49:34.000000";"154,639"
"2017-02-03 08:49:35.000000";"168,539"
"2017-02-03 08:49:36.000000";"119,284"
"2017-02-03 08:49:37.000000";"138,249"
"2017-02-03 08:49:38.000000";"126,582"
"2017-02-03 08:49:39.000000";"137,931"
"2017-02-03 08:49:40.000000";"134,529"
"2017-02-03 08:49:41.000000";"84,6262"
"2017-02-03 08:49:42.000000";"169,014"
"2017-02-03 08:49:43.000000";"59,5829"
"2017-02-03 08:49:44.000000";"81,3008"
"2017-02-03 08:49:45.000000";"74,2574"
"2017-02-03 08:49:46.000000";"123,203"
"2017-02-03 08:49:53.000000";"159,574"
"2017-02-03 08:49:54.000000";"63,0915"
"2017-02-03 08:49:55.000000";"53,5236"
"2017-02-03 08:49:56.000000";"115,163"
"2017-02-03 08:49:57.000000";"109,89"
"2017-02-03 08:49:58.000000";"74,1656"
"2017-02-03 08:49:59.000000";"58,0271"
"2017-02-03 08:50:01.000000";"46,4756"
"2017-02-03 08:50:02.000000";"146,341"
"2017-02-03 08:50:04.000000";"171,429"
"2017-02-03 08:50:05.000000";"80,7537"
"2017-02-03 08:50:06.000000";"68,1044"
"2017-02-03 08:50:08.000000";"68,0272"
"2017-02-03 08:50:09.000000";"81,1908"
"2017-02-03 08:50:10.000000";"77,821"
"2017-02-03 08:50:11.000000";"72,2892"
"2017-02-03 08:50:12.000000";"74,3494"
"2017-02-03 08:50:13.000000";"64,3777"
"2017-02-03 08:50:15.000000";"64,0341"
"2017-02-03 08:50:19.000000";"64,0341"
"2017-02-03 08:50:20.000000";"71,8563"
"2017-02-03 08:50:21.000000";"90,0901"
"2017-02-03 08:50:22.000000";"81,9672"
"2017-02-03 08:50:23.000000";"46,9484"
"2017-02-03 08:50:24.000000";"71,09"
"2017-02-03 08:50:25.000000";"71,0059"
"2017-02-03 08:50:26.000000";"73,8007"
"2017-02-03 08:50:27.000000";"93,8967"
"2017-02-03 08:50:28.000000";"73,9827"
"2017-02-03 08:50:30.000000";"73,0816"
"2017-02-03 08:50:31.000000";"71,3436"
"2017-02-03 08:50:32.000000";"152,672"
"2017-02-03 08:50:33.000000";"75,2823"
"2017-02-03 08:50:34.000000";"75"
"2017-02-03 08:50:35.000000";"70,1754"
"2017-02-03 08:50:39.000000";"70,0117"
"2017-02-03 08:50:40.000000";"72,1154"
"2017-02-03 08:50:41.000000";"72,4638"
"2017-02-03 08:50:46.000000";"72,0288"
"2017-02-03 08:50:50.000000";"72,0288"
"2017-02-03 08:50:51.000000";"75,3769"
"2017-02-03 08:51:07.000000";"74,0741"
"2017-02-03 08:51:08.000000";"81,3008"
"2017-02-03 08:51:09.000000";"76,5306"
"2017-02-03 08:51:10.000000";"77,1208"
"2017-02-03 08:51:11.000000";"77,3196"
"2017-02-03 08:51:12.000000";"79,0514"
"2017-02-03 08:51:14.000000";"79,0514"
"2017-02-03 08:51:15.000000";"74,9064"
"2017-02-03 08:51:16.000000";"166,667"
"2017-02-03 08:51:18.000000";"75,8533"
"2017-02-03 08:51:19.000000";"112,57"
"2017-02-03 08:51:20.000000";"55,5556"
"2017-02-03 08:51:21.000000";"61,4754"
"2017-02-03 08:51:22.000000";"64,5161"
"2017-02-03 08:51:23.000000";"78,7402"
"2017-02-03 08:51:24.000000";"73,6196"
"2017-02-03 08:51:26.000000";"73,0816"
"2017-02-03 08:51:28.000000";"155,039"
"2017-02-03 08:51:31.000000";"155,039"
"2017-02-03 08:51:32.000000";"107,335"
"2017-02-03 08:51:37.000000";"94,3396"
"2017-02-03 08:51:38.000000";"60,9137"
"2017-02-03 08:51:39.000000";"91,8836"
"2017-02-03 08:51:40.000000";"68,4931"
"2017-02-03 08:51:41.000000";"56,2852"
"2017-02-03 08:55:10.000000";"52,356"
"2017-02-03 08:55:11.000000";"48,7409"
"2017-02-03 08:55:12.000000";"111,524"
"2017-02-03 08:55:13.000000";"66,6667"
"2017-02-03 08:55:14.000000";"101,523"
"2017-02-03 08:55:15.000000";"76,4331"
"2017-02-03 08:55:16.000000";"102,215"
"2017-02-03 08:55:17.000000";"142,18"
"2017-02-03 08:55:18.000000";"80,429"
"2017-02-03 08:55:19.000000";"158,311"
"2017-02-03 08:55:20.000000";"63,8978"
"2017-02-03 08:55:28.000000";"63,0252"
"2017-02-03 08:55:30.000000";"63,0252"
"2017-02-03 08:55:31.000000";"73,9827"
"2017-02-03 08:55:32.000000";"70,34"
"2017-02-03 08:55:37.000000";"70,0117"
"2017-02-03 08:55:39.000000";"70,0117"
"2017-02-03 08:55:41.000000";"70,0117"
"2017-02-03 08:55:42.000000";"40,1606"
"2017-02-03 08:55:47.000000";"105,634"
"2017-02-03 08:55:49.000000";"45,5235"
"2017-02-03 08:55:50.000000";"71,9424"
"2017-02-03 08:55:51.000000";"40,4313"
"2017-02-03 08:55:52.000000";"131,868"
"2017-02-03 08:55:53.000000";"154,242"
"2017-02-03 08:55:54.000000";"82,6446"
"2017-02-03 08:56:17.000000";"74,7198"
"2017-02-03 08:56:18.000000";"70,5882"
"2017-02-03 08:56:19.000000";"84,1515"
"2017-02-03 08:56:20.000000";"101,695"
"2017-02-03 08:56:21.000000";"74,4417"
"2017-02-03 08:56:22.000000";"117,878"
"2017-02-03 08:56:23.000000";"106,007"
"2017-02-03 08:56:24.000000";"83,1025"
"2017-02-03 08:56:34.000000";"73,9827"
"2017-02-03 08:56:35.000000";"78,7402"
"2017-02-03 08:56:36.000000";"77,0218"
"2017-02-03 08:56:39.000000";"77,0218"
"2017-02-03 08:56:40.000000";"101,18"
"2017-02-03 08:56:42.000000";"101,01"
"2017-02-03 08:56:44.000000";"85,2273"
"2017-02-03 08:56:45.000000";"93,0233"
"2017-02-03 08:56:46.000000";"65,0054"
"2017-02-03 08:56:47.000000";"76,8246"
"2017-02-03 08:56:48.000000";"50,9771"
"2017-02-03 08:56:49.000000";"113,422"
"2017-02-03 08:56:50.000000";"46,1538"
"2017-02-03 08:56:51.000000";"133,333"
"2017-02-03 08:56:52.000000";"114,723"
"2017-02-03 08:56:53.000000";"118,812"
"2017-02-03 08:56:54.000000";"165,289"
"2017-02-03 08:56:55.000000";"68,4931"
"2017-02-03 08:56:56.000000";"80,7537"
"2017-02-03 08:57:08.000000";"82,7586"
"2017-02-03 08:57:09.000000";"156,25"
"2017-02-03 08:57:10.000000";"62,5"
"2017-02-03 08:57:11.000000";"53,5236"
"2017-02-03 08:57:13.000000";"48,2703"
"2017-02-03 08:57:15.000000";"48"
"2017-02-03 08:57:17.000000";"106,952"
"2017-02-03 08:57:18.000000";"69,2841"
"2017-02-03 08:57:19.000000";"110,294"
"2017-02-03 08:57:20.000000";"164,384"
"2017-02-03 08:57:21.000000";"80,3213"
"2017-02-03 08:57:22.000000";"88,7574"
"2017-02-03 08:57:23.000000";"129,87"
"2017-02-03 08:57:25.000000";"71,09"
"2017-02-03 08:57:26.000000";"104,53"
"2017-02-03 08:57:27.000000";"117,647"
"2017-02-03 08:57:28.000000";"160,858"
"2017-02-03 08:58:02.000000";"115,83"
"2017-02-03 08:58:03.000000";"57,1973"
"2017-02-03 08:58:05.000000";"57,0342"
"2017-02-03 08:58:07.000000";"57,0342"
"2017-02-03 08:58:10.000000";"57,0342"
"2017-02-03 08:58:12.000000";"75,0939"
"2017-02-03 08:58:13.000000";"75,4717"
"2017-02-03 08:58:15.000000";"41,7827"
"2017-02-03 08:58:16.000000";"55,918"
"2017-02-03 08:58:17.000000";"66,6667"
"2017-02-03 08:58:38.000000";"89,6861"
"2017-02-03 08:58:39.000000";"88,7574"
"2017-02-03 08:58:40.000000";"89,8204"
"2017-02-03 08:58:41.000000";"77,1208"
"2017-02-03 08:58:42.000000";"49,7512"
"2017-02-03 08:58:43.000000";"90,0901"
"2017-02-03 08:58:44.000000";"90,3614"
"2017-02-03 08:58:46.000000";"41,3508"
"2017-02-03 08:58:47.000000";"74,1656"
"2017-02-03 08:58:48.000000";"71,6846"
"2017-02-03 08:58:49.000000";"55,4529"
"2017-02-03 08:58:50.000000";"97,561"
"2017-02-03 08:58:53.000000";"97,0874"
"2017-02-03 08:58:55.000000";"97,0874"
"2017-02-03 08:58:58.000000";"97,0874"
"2017-02-03 08:59:00.000000";"127,932"
"2017-02-03 08:59:01.000000";"67,7966"
"2017-02-03 08:59:02.000000";"68,2594"
"2017-02-03 08:59:04.000000";"68,0272"
"2017-02-03 08:59:06.000000";"68,0272"
"2017-02-03 08:59:07.000000";"139,211"
"2017-02-03 08:59:09.000000";"139,211"
"2017-02-03 08:59:10.000000";"69,3642"
"2017-02-03 08:59:11.000000";"67,3401"
"2017-02-03 08:59:16.000000";"67,0391"
"2017-02-03 08:59:17.000000";"67,0391"
"2017-02-03 08:59:22.000000";"67,0391"
"2017-02-03 08:59:25.000000";"67,0391"
"2017-02-03 08:59:33.000000";"67,0391"
"2017-02-03 08:59:34.000000";"75,4717"
"2017-02-03 08:59:37.000000";"76,4331"
"2017-02-03 08:59:42.000000";"76,0456"
"2017-02-03 08:59:43.000000";"76,0456"
"2017-02-03 08:59:44.000000";"72,9927"
"2017-02-03 08:59:48.000000";"72,0288"
"2017-02-03 08:59:53.000000";"72,0288"
"2017-02-03 08:59:54.000000";"72,1154"
"2017-02-03 08:59:55.000000";"68,8863"
"2017-02-03 08:59:56.000000";"69,5249"
"2017-02-03 09:00:01.000000";"69,0449"
"2017-02-03 09:00:02.000000";"73,4394"
"2017-02-03 09:00:04.000000";"73,0816"
"2017-02-03 09:00:07.000000";"73,0816"
"2017-02-03 09:00:19.000000";"131,291"
"2017-02-03 09:00:24.000000";"78,8436"
"2017-02-03 09:00:25.000000";"61,6016"
"2017-02-03 09:00:28.000000";"61,0376"
"2017-02-03 09:00:29.000000";"72,904"
"2017-02-03 09:00:31.000000";"72,0288"
"2017-02-03 09:00:32.000000";"72,0288"
"2017-02-03 09:00:33.000000";"71,4286"
"2017-02-03 09:00:35.000000";"71,0059"
"2017-02-03 09:00:41.000000";"70,7547"
"2017-02-03 09:00:42.000000";"100,334"
"2017-02-03 09:04:10.000000";"109,689"
"2017-02-03 09:04:11.000000";"78,0234"
"2017-02-03 09:04:12.000000";"77,9221"
"2017-02-03 09:04:13.000000";"83,7989"
"2017-02-03 09:04:16.000000";"167,131"
"2017-02-03 09:04:18.000000";"79,0514"
"2017-02-03 09:04:21.000000";"79,0514"
"2017-02-03 09:04:22.000000";"91,6031"
"2017-02-03 09:04:23.000000";"52,0833"
"2017-02-03 09:04:24.000000";"71,8563"
"2017-02-03 09:04:25.000000";"90,3614"
"2017-02-03 09:04:26.000000";"102,389"
"2017-02-03 09:04:29.000000";"102,041"
"2017-02-03 09:04:30.000000";"86,9565"
"2017-02-03 09:04:31.000000";"137,931"
"2017-02-03 09:04:35.000000";"137,3"
"2017-02-03 09:04:48.000000";"161,725"
"2017-02-03 09:04:49.000000";"141,176"
"2017-02-03 09:04:50.000000";"83,5655"
"2017-02-03 09:04:52.000000";"103,627"
"2017-02-03 09:04:53.000000";"103,093"
"2017-02-03 09:04:55.000000";"103,093"
"2017-02-03 09:04:56.000000";"78,637"
"2017-02-03 09:04:57.000000";"72,7273"
"2017-02-03 09:04:58.000000";"73,9827"
"2017-02-03 09:04:59.000000";"72,4638"
"2017-02-03 09:05:00.000000";"54,6448"
"2017-02-03 09:05:02.000000";"54,0054"
"2017-02-03 09:05:05.000000";"54,0054"
"2017-02-03 09:05:06.000000";"73,6196"
"2017-02-03 09:05:09.000000";"73,0816"
"2017-02-03 09:05:10.000000";"119,522"
"2017-02-03 09:05:11.000000";"87,0827"
"2017-02-03 09:05:13.000000";"140,187"
"2017-02-03 09:05:14.000000";"69,8487"
"2017-02-03 09:05:18.000000";"69,0449"
"2017-02-03 09:05:19.000000";"73,6196"
"2017-02-03 09:05:20.000000";"129,87"
"2017-02-03 09:05:22.000000";"129,032"
"2017-02-03 09:05:23.000000";"66,0793"
"2017-02-03 09:05:24.000000";"64,6552"
"2017-02-03 09:05:26.000000";"68,3371"
"2017-02-03 09:05:29.000000";"68,0272"
"2017-02-03 09:05:30.000000";"71,599"
"2017-02-03 09:05:32.000000";"71,0059"
"2017-02-03 09:05:33.000000";"163,488"
"2017-02-03 09:05:34.000000";"70,0935"
"2017-02-03 09:05:35.000000";"135,135"
"2017-02-03 09:08:13.000000";"131,004"
"2017-02-03 09:08:14.000000";"73,7101"
"2017-02-03 09:08:15.000000";"72,9927"
"2017-02-03 09:08:16.000000";"75,5667"
"2017-02-03 09:08:18.000000";"75"
"2017-02-03 09:08:19.000000";"93,6037"
"2017-02-03 09:08:26.000000";"93,0233"
"2017-02-03 09:08:27.000000";"89,153"
"2017-02-03 09:08:50.000000";"71,0059"
"2017-02-03 09:08:51.000000";"71,599"
"2017-02-03 09:08:53.000000";"122,2"
"2017-02-03 09:08:54.000000";"63,6943"
"2017-02-03 09:08:55.000000";"70,8382"
"2017-02-03 09:08:57.000000";"70,0117"
"2017-02-03 09:08:58.000000";"70,0117"
"2017-02-03 09:08:59.000000";"86,8307"
"2017-02-03 09:09:00.000000";"52,8169"
"2017-02-03 09:09:01.000000";"63,4921"
"2017-02-03 09:09:03.000000";"63,0252"
"2017-02-03 09:09:04.000000";"73,8007"
"2017-02-03 09:09:06.000000";"73,0816"
"2017-02-03 09:09:07.000000";"136,986"
"2017-02-03 09:09:08.000000";"68,1818"
"2017-02-03 09:09:09.000000";"57,2519"
"2017-02-03 09:09:10.000000";"98,3607"
"2017-02-03 09:09:11.000000";"71,599"
"2017-02-03 09:09:31.000000";"73,8916"
"2017-02-03 09:09:32.000000";"88,1057"
"2017-02-03 09:09:40.000000";"68,8863"
"2017-02-03 09:09:45.000000";"68,0272"
"2017-02-03 09:09:46.000000";"127,932"
"2017-02-03 09:13:02.000000";"59,1716"
"2017-02-03 09:13:03.000000";"78,329"
"2017-02-03 09:13:04.000000";"43,3213"
"2017-02-03 09:13:05.000000";"176,991"
"2017-02-03 09:15:28.000000";"107,914"
"2017-02-03 09:15:29.000000";"49,7925"
"2017-02-03 09:15:30.000000";"58,9391"
"2017-02-03 09:15:31.000000";"47,9616"
"2017-02-03 09:15:32.000000";"133,333"
"2017-02-03 09:15:33.000000";"110,497"
"2017-02-03 09:15:34.000000";"105,079"
"2017-02-03 09:15:35.000000";"75,662"
"2017-02-03 09:15:36.000000";"74,2574"
"2017-02-03 09:15:37.000000";"74,0741"
"2017-02-03 09:15:38.000000";"73,6196"
"2017-02-03 09:15:39.000000";"130,435"
"2017-02-03 09:15:40.000000";"62,8272"
"2017-02-03 09:15:42.000000";"62,0476"
"2017-02-03 09:15:43.000000";"90,3614"
"2017-02-03 09:15:44.000000";"134,529"
"2017-02-03 09:15:45.000000";"47,6569"
"2017-02-03 09:15:48.000000";"47,0219"
"2017-02-03 09:15:49.000000";"49,0597"
"2017-02-03 09:15:50.000000";"92,0245"
"2017-02-03 09:15:51.000000";"53,9084"
"2017-02-03 09:15:52.000000";"71,7703"
"2017-02-03 09:15:53.000000";"70,5053"
"2017-02-03 09:15:54.000000";"143,198"
"2017-02-03 09:15:55.000000";"76,6283"
"2017-02-03 09:15:56.000000";"73,7101"
"2017-02-03 09:15:57.000000";"99,0099"
"2017-02-03 09:15:59.000000";"158,73"
"2017-02-03 09:16:02.000000";"141,176"
"2017-02-03 09:16:03.000000";"74,4417"
"2017-02-03 09:16:04.000000";"72,9927"
"2017-02-03 09:16:05.000000";"72,4638"
"2017-02-03 09:16:06.000000";"70,8382"
"2017-02-03 09:16:07.000000";"69,7674"
"2017-02-03 09:16:08.000000";"69,0449"
"2017-02-03 09:16:09.000000";"112,57"
"2017-02-03 09:16:10.000000";"97,4026"
"2017-02-03 09:16:11.000000";"112,782"
"2017-02-03 09:16:12.000000";"53,8117"
"2017-02-03 09:16:13.000000";"73,3496"
"2017-02-03 09:16:14.000000";"105,82"
"2017-02-03 09:16:15.000000";"66,0793"
"2017-02-03 09:16:16.000000";"155,844"
"2017-02-03 09:16:17.000000";"95,8466"
"2017-02-03 09:16:22.000000";"56,7644"
"2017-02-03 09:16:23.000000";"45,9067"
"2017-02-03 09:16:24.000000";"75,3769"
"2017-02-03 09:16:25.000000";"127,119"
"2017-02-03 09:16:26.000000";"69,2841"
"2017-02-03 09:16:27.000000";"106,572"
"2017-02-03 09:16:28.000000";"70,5882"
"2017-02-03 09:16:29.000000";"55,1471"
"2017-02-03 09:16:30.000000";"71,8563"
"2017-02-03 09:16:31.000000";"62,1118"
"2017-02-03 09:16:32.000000";"97,0874"
"2017-02-03 09:16:33.000000";"135,135"
"2017-02-03 09:16:34.000000";"133,333"
"2017-02-03 09:16:35.000000";"171,429"
"2017-02-03 09:16:36.000000";"131,868"
"2017-02-03 09:16:38.000000";"131,004"
"2017-02-03 09:16:40.000000";"115,163"
"2017-02-03 09:16:41.000000";"97,8793"
"2017-02-03 09:16:42.000000";"59,0551"
"2017-02-03 09:16:52.000000";"73,4394"
"2017-02-03 09:16:53.000000";"69,6056"
"2017-02-03 09:16:54.000000";"174,419"
"2017-02-03 09:16:55.000000";"132,159"
"2017-02-03 09:16:56.000000";"44,6429"
"2017-02-03 09:16:57.000000";"56,391"
"2017-02-03 09:16:58.000000";"77,7202"
"2017-02-03 09:16:59.000000";"79,4702"
"2017-02-03 09:17:00.000000";"155,844"
"2017-02-03 09:17:01.000000";"160,858"
"2017-02-03 09:17:03.000000";"42,3729"
"2017-02-03 09:17:04.000000";"80"
"2017-02-03 09:17:44.000000";"44,0529"
"2017-02-03 09:17:45.000000";"77,7202"
"2017-02-03 09:17:46.000000";"75,5667"
"2017-02-03 09:17:47.000000";"83,4492"
"2017-02-03 09:17:49.000000";"50,5051"
"2017-02-03 09:17:54.000000";"76,3359"
"2017-02-03 09:17:55.000000";"94,0439"
"2017-02-03 09:17:56.000000";"120,968"
"2017-02-03 09:17:57.000000";"154,242"
"2017-02-03 09:17:58.000000";"73,5294"
"2017-02-03 09:18:00.000000";"47,6948"
"2017-02-03 09:18:02.000000";"47,0219"
"2017-02-03 09:19:14.000000";"97,0874"
"2017-02-03 09:19:15.000000";"74,7198"
"2017-02-03 09:19:16.000000";"67,1892"
"2017-02-03 09:19:18.000000";"67,0391"
"2017-02-03 09:19:19.000000";"64,2398"
"2017-02-03 09:19:20.000000";"64,4468"
"2017-02-03 09:19:21.000000";"67,4916"
"2017-02-03 09:19:22.000000";"41,3223"
"2017-02-03 09:19:24.000000";"41,0116"
"2017-02-03 09:19:25.000000";"62,0476"
"2017-02-03 09:19:28.000000";"62,0476"
"2017-02-03 09:19:29.000000";"67,9502"
"2017-02-03 09:19:31.000000";"67,0391"
"2017-02-03 09:19:33.000000";"67,0391"
"2017-02-03 09:19:35.000000";"176,471"
"2017-02-03 09:19:36.000000";"100,334"
"2017-02-03 09:19:38.000000";"66,5188"
"2017-02-03 09:19:39.000000";"68,8863"
"2017-02-03 09:19:40.000000";"68,3371"
"2017-02-03 09:19:41.000000";"52,1286"
"2017-02-03 09:22:11.000000";"80,5369"
"2017-02-03 09:22:12.000000";"73,8916"
"2017-02-03 09:22:14.000000";"73,0816"
"2017-02-03 09:22:15.000000";"78,8436"
"2017-02-03 09:22:16.000000";"49,5868"
"2017-02-03 09:22:18.000000";"49,0196"
"2017-02-03 09:22:21.000000";"105,079"
"2017-02-03 09:22:22.000000";"133,929"
"2017-02-03 09:22:23.000000";"42,0168"
"2017-02-03 09:22:24.000000";"139,211"
"2017-02-03 09:22:25.000000";"102,564"
"2017-02-03 09:22:26.000000";"53,86"
"2017-02-03 09:22:28.000000";"55,2995"
"2017-02-03 09:22:29.000000";"70,0117"
"2017-02-03 09:22:30.000000";"72,7273"
"2017-02-03 09:22:31.000000";"69,2841"
"2017-02-03 09:22:32.000000";"71,7703"
"2017-02-03 09:22:33.000000";"81,9672"
"2017-02-03 09:22:37.000000";"132,45"
"2017-02-03 09:22:38.000000";"102,215"
"2017-02-03 09:22:39.000000";"70,0935"
"2017-02-03 09:22:40.000000";"76,6283"
"2017-02-03 09:22:41.000000";"70,8382"
"2017-02-03 09:22:42.000000";"68,4931"
"2017-02-03 09:22:43.000000";"149,626"
"2017-02-03 09:22:48.000000";"178,042"
"2017-02-03 09:22:49.000000";"150"
"2017-02-03 09:22:50.000000";"117,188"
"2017-02-03 09:22:51.000000";"45,2148"
"2017-02-03 09:22:53.000000";"89,4188"
"2017-02-03 09:22:54.000000";"70,0935"
"2017-02-03 09:22:55.000000";"71,4286"
"2017-02-03 09:22:56.000000";"57,8592"
"2017-02-03 09:22:57.000000";"70,7547"
"2017-02-03 09:22:59.000000";"70,0117"
"2017-02-03 09:26:52.000000";"144,231"
"2017-02-03 09:26:53.000000";"71,3436"
"2017-02-03 09:26:54.000000";"179,641"
"2017-02-03 09:26:55.000000";"88,2353"
"2017-02-03 09:26:56.000000";"77,0218"
"2017-02-03 09:26:57.000000";"70,0117"
"2017-02-03 09:27:00.000000";"70,0117"
"2017-02-03 09:27:01.000000";"84,7458"
"2017-02-03 09:27:02.000000";"72,5514"
"2017-02-03 09:27:03.000000";"78,4314"
"2017-02-03 09:27:04.000000";"80,1068"
"2017-02-03 09:27:05.000000";"73,7101"
"2017-02-03 09:27:06.000000";"73,0816"
"2017-02-03 09:27:07.000000";"117,188"
"2017-02-03 09:27:08.000000";"120,968"
"2017-02-03 09:27:18.000000";"98,6842"
"2017-02-03 09:27:23.000000";"68,4931"
"2017-02-03 09:27:24.000000";"136,986"
"2017-02-03 09:27:25.000000";"134,529"
"2017-02-03 09:27:27.000000";"157,48"
"2017-02-03 09:27:28.000000";"107,335"
"2017-02-03 09:27:29.000000";"131,291"
"2017-02-03 09:28:11.000000";"85,8369"
"2017-02-03 09:28:12.000000";"116,505"
"2017-02-03 09:28:45.000000";"86,4553"
"2017-02-03 09:28:47.000000";"86,0832"
"2017-02-03 09:28:48.000000";"56,9801"
"2017-02-03 09:28:49.000000";"70,0117"
"2017-02-03 09:28:50.000000";"102,564"
"2017-02-03 09:28:51.000000";"76,7263"
"2017-02-03 09:28:55.000000";"76,0456"
"2017-02-03 09:28:56.000000";"140,187"
"2017-02-03 09:28:57.000000";"57,0342"
"2017-02-03 09:28:58.000000";"176,991"
"2017-02-03 09:28:59.000000";"69,2841"
"2017-02-03 09:29:00.000000";"43,8917"
"2017-02-03 09:29:01.000000";"51,3699"
"2017-02-03 09:29:02.000000";"116,732"
"2017-02-03 09:29:03.000000";"112,994"
"2017-02-03 09:29:04.000000";"106,762"
"2017-02-03 09:29:20.000000";"57,1429"
"2017-02-03 09:29:26.000000";"144,231"
"2017-02-03 09:29:28.000000";"144,231"
"2017-02-03 09:29:32.000000";"93,8967"
"2017-02-03 09:29:37.000000";"178,042"
"2017-02-03 09:29:40.000000";"178,042"
"2017-02-03 09:30:14.000000";"94,9367"
"2017-02-03 09:30:15.000000";"70,0117"
"2017-02-03 09:30:16.000000";"70,1754"
"2017-02-03 09:30:17.000000";"169,492"
"2017-02-03 09:30:18.000000";"84,6262"
"2017-02-03 09:30:19.000000";"41,3223"
"2017-02-03 09:30:20.000000";"98,5222"
"2017-02-03 09:30:21.000000";"116,959"
"2017-02-03 09:30:22.000000";"82,1918"
"2017-02-03 09:30:23.000000";"54,1028"
"2017-02-03 09:30:26.000000";"54,0054"
"2017-02-03 09:30:29.000000";"54,0054"
"2017-02-03 09:30:30.000000";"73,3496"
"2017-02-03 09:30:31.000000";"72,7273"
"2017-02-03 09:30:32.000000";"71,4286"
"2017-02-03 09:30:33.000000";"91,4634"
"2017-02-03 09:30:34.000000";"137,931"
"2017-02-03 09:30:35.000000";"55,3506"
"2017-02-03 09:30:36.000000";"41,9287"
"2017-02-03 09:30:37.000000";"83,1025"
"2017-02-03 09:30:38.000000";"71,8563"
"2017-02-03 09:30:39.000000";"61,4754"
"2017-02-03 09:30:42.000000";"137,931"
"2017-02-03 09:30:43.000000";"72,8155"
"2017-02-03 09:30:44.000000";"139,535"
"2017-02-03 09:30:45.000000";"83,2178"
"2017-02-03 09:30:46.000000";"68,8863"
"2017-02-03 09:31:21.000000";"62,8272"
"2017-02-03 09:31:49.000000";"70,7547"
"2017-02-03 09:31:56.000000";"53,9084"
"2017-02-03 09:31:57.000000";"82,1918"
"2017-02-03 09:31:58.000000";"161,29"
"2017-02-03 09:31:59.000000";"73,3496"
"2017-02-03 09:32:00.000000";"74,813"
"2017-02-03 09:32:01.000000";"113,636"
"2017-02-03 09:32:02.000000";"103,093"
"2017-02-03 09:32:03.000000";"71,0059"
"2017-02-03 09:32:04.000000";"71,0059"
"2017-02-03 09:32:05.000000";"108,893"
"2017-02-03 09:32:06.000000";"129,032"
"2017-02-03 09:32:07.000000";"68,1818"
"2017-02-03 09:32:08.000000";"71,3436"
"2017-02-03 09:32:09.000000";"64,2398"
"2017-02-03 09:32:10.000000";"69,6056"
"2017-02-03 09:32:11.000000";"64,1711"
"2017-02-03 09:32:12.000000";"80,9717"
"2017-02-03 09:32:14.000000";"80"
"2017-02-03 09:32:15.000000";"66,8896"
"2017-02-03 09:32:16.000000";"64,0341"
"2017-02-03 09:32:17.000000";"65,0054"
"2017-02-03 09:32:18.000000";"66,8896"
"2017-02-03 09:32:19.000000";"128,205"
"2017-02-03 09:32:20.000000";"101,18"
"2017-02-03 09:32:21.000000";"54,0541"
"2017-02-03 09:32:23.000000";"54,0054"
"2017-02-03 09:32:24.000000";"67,4916"
"2017-02-03 09:32:26.000000";"105,448"
"2017-02-03 09:32:27.000000";"173,41"
"2017-02-03 09:32:28.000000";"120,968"
"2017-02-03 09:32:30.000000";"105,263"
"2017-02-03 09:32:31.000000";"71,09"
"2017-02-03 09:32:35.000000";"71,0059"
"2017-02-03 09:32:37.000000";"71,0059"
"2017-02-03 09:32:42.000000";"78,329"
"2017-02-03 09:32:43.000000";"131,291"
"2017-02-03 09:32:52.000000";"58,3658"
"2017-02-03 09:32:53.000000";"60,9137"
"2017-02-03 09:32:57.000000";"158,311"
"2017-02-03 09:33:28.000000";"169,492"
"2017-02-03 09:33:29.000000";"137,3"
