"ts";"lat";"lon";"alt";"hdg";"spd";"LOD"
"2017-02-03 08:23:36.000000";"38.6004";"-8.73812";"50";"66";"99.8";"0"
"2017-02-03 08:23:38.000000";"38.6006";"-8.73754";"50";"68";"99.9";"0"
"2017-02-03 08:23:40.000000";"38.6008";"-8.73693";"51";"71";"100.3";"0"
"2017-02-03 08:23:42.000000";"38.6009";"-8.73632";"53";"73";"100.4";"0"
"2017-02-03 08:23:44.000000";"38.6011";"-8.7357";"55";"76";"100";"0"
"2017-02-03 08:23:46.000000";"38.6012";"-8.73507";"56";"79";"99.6";"0"
"2017-02-03 08:23:54.000000";"38.6014";"-8.73248";"62";"89";"105.4";"0"
"2017-02-03 08:23:55.000000";"38.6014";"-8.73181";"63";"91";"105.4";"0"
"2017-02-03 08:23:57.000000";"38.6014";"-8.73115";"64";"93";"103";"0"
"2017-02-03 08:23:59.000000";"38.6013";"-8.7305";"63";"96";"100.2";"0"
"2017-02-03 08:24:01.000000";"38.6012";"-8.72986";"61";"98";"99.8";"0"
"2017-02-03 08:24:03.000000";"38.6012";"-8.72954";"60";"100";"100.7";"0"
"2017-02-03 08:24:05.000000";"38.6011";"-8.72891";"58";"102";"100.7";"0"
"2017-02-03 08:24:07.000000";"38.601";"-8.72827";"57";"105";"101.3";"0"
"2017-02-03 08:24:09.000000";"38.6008";"-8.72766";"56";"107";"100.9";"0"
"2017-02-03 08:24:11.000000";"38.6007";"-8.72705";"55";"110";"100.4";"0"
"2017-02-03 08:24:13.000000";"38.6005";"-8.72645";"54";"112";"100.5";"0"
"2017-02-03 08:24:15.000000";"38.6003";"-8.72587";"53";"114";"100.9";"0"
"2017-02-03 08:24:17.000000";"38.6";"-8.72529";"52";"116";"99.6";"0"
"2017-02-03 08:24:19.000000";"38.5998";"-8.72472";"51";"116";"100";"0"
"2017-02-03 08:24:21.000000";"38.5996";"-8.72415";"50";"116";"100";"0"
"2017-02-03 08:24:23.000000";"38.5994";"-8.72358";"49";"116";"100.4";"0"
"2017-02-03 08:24:25.000000";"38.5991";"-8.72301";"48";"116";"100.2";"0"
"2017-02-03 08:24:27.000000";"38.5989";"-8.72243";"46";"116";"100.4";"0"
"2017-02-03 08:24:29.000000";"38.5987";"-8.72185";"45";"115";"100.5";"0"
"2017-02-03 08:24:31.000000";"38.5985";"-8.72127";"44";"114";"100.6";"0"
"2017-02-03 08:24:33.000000";"38.5983";"-8.72068";"43";"113";"100.9";"0"
"2017-02-03 08:24:34.000000";"38.5981";"-8.72008";"42";"112";"100.9";"0"
"2017-02-03 08:24:36.000000";"38.5979";"-8.71948";"42";"109";"100.9";"0"
"2017-02-03 08:24:38.000000";"38.5977";"-8.71888";"41";"109";"101";"0"
"2017-02-03 08:24:40.000000";"38.5975";"-8.71827";"40";"108";"101.2";"0"
"2017-02-03 08:24:42.000000";"38.5975";"-8.71797";"39";"108";"101.2";"0"
"2017-02-03 08:24:44.000000";"38.5973";"-8.71736";"38";"107";"101.2";"0"
"2017-02-03 08:24:46.000000";"38.5972";"-8.71674";"37";"106";"101";"0"
"2017-02-03 08:24:48.000000";"38.597";"-8.71613";"36";"105";"100.9";"0"
"2017-02-03 08:24:50.000000";"38.5969";"-8.71551";"36";"104";"100.9";"0"
"2017-02-03 08:24:52.000000";"38.5968";"-8.71489";"35";"102";"100.2";"0"
"2017-02-03 08:24:54.000000";"38.5967";"-8.71427";"35";"101";"99.8";"0"
"2017-02-03 08:24:56.000000";"38.5966";"-8.71365";"34";"101";"99.6";"0"
"2017-02-03 08:24:58.000000";"38.5965";"-8.71303";"34";"99";"99.6";"0"
"2017-02-03 08:25:00.000000";"38.5964";"-8.71239";"34";"98";"99.5";"0"
"2017-02-03 08:25:02.000000";"38.5963";"-8.71177";"35";"97";"99.3";"0"
"2017-02-03 08:25:04.000000";"38.5963";"-8.71114";"36";"97";"99.2";"0"
"2017-02-03 08:25:06.000000";"38.5962";"-8.71051";"36";"95";"99.6";"0"
"2017-02-03 08:25:08.000000";"38.5962";"-8.70988";"37";"94";"99.7";"0"
"2017-02-03 08:25:10.000000";"38.5961";"-8.70924";"37";"93";"99.8";"0"
"2017-02-03 08:25:12.000000";"38.5961";"-8.70861";"38";"92";"99.8";"0"
"2017-02-03 08:25:13.000000";"38.5961";"-8.70797";"39";"91";"99.8";"0"
"2017-02-03 08:25:15.000000";"38.5961";"-8.70733";"39";"90";"100.3";"0"
"2017-02-03 08:25:17.000000";"38.5961";"-8.70669";"40";"89";"99.7";"0"
"2017-02-03 08:25:19.000000";"38.5961";"-8.70637";"41";"88";"99.7";"0"
"2017-02-03 08:25:21.000000";"38.5961";"-8.70573";"41";"87";"100.2";"0"
"2017-02-03 08:25:23.000000";"38.5961";"-8.70509";"41";"85";"100.8";"0"
"2017-02-03 08:25:25.000000";"38.5962";"-8.70445";"42";"85";"100.4";"0"
"2017-02-03 08:25:27.000000";"38.5962";"-8.70381";"42";"84";"100.5";"0"
"2017-02-03 08:25:29.000000";"38.5963";"-8.70317";"42";"83";"101";"0"
"2017-02-03 08:25:37.000000";"38.5966";"-8.7006";"42";"80";"103.7";"0"
"2017-02-03 08:25:39.000000";"38.5967";"-8.69997";"44";"77";"101.4";"0"
"2017-02-03 08:25:41.000000";"38.5968";"-8.69936";"44";"77";"100.3";"0"
"2017-02-03 08:25:43.000000";"38.597";"-8.69874";"44";"75";"100.3";"0"
"2017-02-03 08:25:45.000000";"38.5971";"-8.69812";"42";"75";"100.3";"0"
"2017-02-03 08:25:47.000000";"38.5972";"-8.6975";"40";"73";"100.8";"0"
"2017-02-03 08:25:48.000000";"38.5974";"-8.69689";"40";"72";"100.7";"0"
"2017-02-03 08:25:50.000000";"38.5975";"-8.69629";"39";"72";"100.2";"0"
"2017-02-03 08:25:52.000000";"38.5977";"-8.69568";"38";"71";"100.1";"0"
"2017-02-03 08:25:54.000000";"38.5978";"-8.69538";"37";"70";"100.5";"0"
"2017-02-03 08:25:56.000000";"38.5979";"-8.69477";"36";"69";"100.9";"0"
"2017-02-03 08:25:58.000000";"38.5981";"-8.69417";"37";"69";"100.7";"0"
"2017-02-03 08:26:00.000000";"38.5983";"-8.69357";"36";"69";"100.3";"0"
"2017-02-03 08:26:02.000000";"38.5985";"-8.69297";"36";"69";"100.2";"0"
"2017-02-03 08:26:04.000000";"38.5986";"-8.69238";"36";"69";"100.2";"0"
"2017-02-03 08:26:06.000000";"38.5988";"-8.69178";"37";"69";"99.5";"0"
"2017-02-03 08:26:08.000000";"38.599";"-8.69119";"38";"70";"99.6";"0"
"2017-02-03 08:26:10.000000";"38.5991";"-8.69059";"40";"70";"99.8";"0"
"2017-02-03 08:26:12.000000";"38.5993";"-8.68999";"41";"71";"100";"0"
"2017-02-03 08:26:14.000000";"38.5995";"-8.68938";"42";"72";"100.1";"0"
"2017-02-03 08:26:16.000000";"38.5996";"-8.68877";"43";"73";"100.1";"0"
"2017-02-03 08:26:18.000000";"38.5998";"-8.68815";"44";"74";"100.2";"0"
"2017-02-03 08:26:20.000000";"38.5999";"-8.68754";"46";"75";"100";"0"
"2017-02-03 08:26:22.000000";"38.6";"-8.68692";"47";"76";"100.4";"0"
"2017-02-03 08:26:24.000000";"38.6001";"-8.68629";"48";"77";"100.9";"0"
"2017-02-03 08:26:25.000000";"38.6002";"-8.68566";"48";"78";"100.9";"0"
"2017-02-03 08:26:27.000000";"38.6003";"-8.68503";"49";"80";"101.1";"0"
"2017-02-03 08:26:29.000000";"38.6004";"-8.68439";"50";"80";"100.8";"0"
"2017-02-03 08:26:31.000000";"38.6005";"-8.68376";"51";"81";"100.6";"0"
"2017-02-03 08:26:33.000000";"38.6005";"-8.68344";"51";"82";"100.6";"0"
"2017-02-03 08:26:35.000000";"38.6006";"-8.68281";"52";"83";"100.6";"0"
"2017-02-03 08:26:37.000000";"38.6006";"-8.68217";"52";"84";"100.7";"0"
"2017-02-03 08:26:39.000000";"38.6007";"-8.68154";"53";"84";"100.7";"0"
"2017-02-03 08:26:41.000000";"38.6007";"-8.6809";"54";"84";"100.6";"0"
"2017-02-03 08:26:43.000000";"38.6008";"-8.68026";"54";"85";"100.6";"0"
"2017-02-03 08:26:45.000000";"38.6008";"-8.67962";"55";"85";"100.6";"0"
"2017-02-03 08:26:47.000000";"38.6008";"-8.67898";"55";"85";"101.8";"0"
"2017-02-03 08:26:49.000000";"38.6009";"-8.67833";"56";"85";"103.3";"0"
"2017-02-03 08:26:51.000000";"38.6009";"-8.6777";"56";"85";"100.4";"0"
"2017-02-03 08:26:53.000000";"38.601";"-8.67707";"56";"84";"99.6";"0"
"2017-02-03 08:26:55.000000";"38.601";"-8.67643";"56";"85";"99.5";"0"
"2017-02-03 08:26:57.000000";"38.601";"-8.67578";"59";"85";"100.6";"0"
"2017-02-03 08:26:59.000000";"38.6011";"-8.67514";"60";"85";"100.6";"0"
"2017-02-03 08:27:01.000000";"38.6011";"-8.6745";"60";"85";"100.8";"0"
"2017-02-03 08:27:03.000000";"38.6012";"-8.67385";"61";"85";"101.1";"0"
"2017-02-03 08:27:04.000000";"38.6012";"-8.67321";"61";"85";"101.5";"0"
"2017-02-03 08:27:06.000000";"38.6012";"-8.67256";"62";"85";"101.3";"0"
"2017-02-03 08:27:08.000000";"38.6013";"-8.67192";"61";"85";"101.4";"0"
"2017-02-03 08:27:10.000000";"38.6013";"-8.6716";"60";"85";"101";"0"
"2017-02-03 08:27:12.000000";"38.6013";"-8.67096";"60";"85";"101.3";"0"
"2017-02-03 08:27:20.000000";"38.6015";"-8.66839";"59";"87";"101.1";"0"
"2017-02-03 08:27:22.000000";"38.6015";"-8.66773";"59";"85";"101.8";"0"
"2017-02-03 08:27:23.000000";"38.6016";"-8.66709";"59";"84";"98.2";"0"
"2017-02-03 08:27:25.000000";"38.6016";"-8.66646";"57";"84";"97.4";"0"
"2017-02-03 08:27:27.000000";"38.6017";"-8.66584";"54";"84";"98";"0"
"2017-02-03 08:27:29.000000";"38.6017";"-8.6652";"53";"85";"98.6";"0"
"2017-02-03 08:27:31.000000";"38.6017";"-8.66488";"51";"84";"99.7";"0"
"2017-02-03 08:27:33.000000";"38.6018";"-8.66424";"49";"85";"100.7";"0"
"2017-02-03 08:27:35.000000";"38.6018";"-8.6636";"48";"85";"100.1";"0"
"2017-02-03 08:27:37.000000";"38.6018";"-8.66295";"47";"85";"101.2";"0"
"2017-02-03 08:27:39.000000";"38.6019";"-8.66231";"46";"85";"101.1";"0"
"2017-02-03 08:27:41.000000";"38.6019";"-8.66166";"45";"84";"100.5";"0"
"2017-02-03 08:27:43.000000";"38.602";"-8.66102";"45";"85";"100.1";"0"
"2017-02-03 08:27:45.000000";"38.602";"-8.66037";"44";"84";"100.7";"0"
"2017-02-03 08:27:47.000000";"38.6021";"-8.65973";"44";"84";"100.7";"0"
"2017-02-03 08:27:49.000000";"38.6021";"-8.65909";"43";"85";"100.7";"0"
"2017-02-03 08:27:51.000000";"38.6022";"-8.65845";"43";"85";"100.7";"0"
"2017-02-03 08:27:53.000000";"38.6022";"-8.65782";"43";"84";"100.2";"0"
"2017-02-03 08:27:55.000000";"38.6022";"-8.65718";"43";"84";"100.5";"0"
"2017-02-03 08:27:57.000000";"38.6023";"-8.65655";"44";"86";"103.3";"0"
"2017-02-03 08:27:58.000000";"38.6023";"-8.6559";"44";"85";"100.6";"0"
"2017-02-03 08:28:00.000000";"38.6024";"-8.65527";"45";"85";"99.3";"0"
"2017-02-03 08:28:02.000000";"38.6024";"-8.65495";"47";"85";"99.4";"0"
"2017-02-03 08:28:04.000000";"38.6024";"-8.6543";"48";"85";"100";"0"
"2017-02-03 08:28:06.000000";"38.6025";"-8.65366";"49";"85";"100";"0"
"2017-02-03 08:28:08.000000";"38.6025";"-8.65303";"49";"85";"100.2";"0"
"2017-02-03 08:28:10.000000";"38.6025";"-8.65239";"49";"85";"100.5";"0"
"2017-02-03 08:28:12.000000";"38.6026";"-8.65175";"50";"85";"100.5";"0"
"2017-02-03 08:28:14.000000";"38.6026";"-8.65111";"50";"85";"100.5";"0"
"2017-02-03 08:28:16.000000";"38.6027";"-8.65047";"51";"85";"100.5";"0"
"2017-02-03 08:28:18.000000";"38.6027";"-8.64983";"51";"85";"100.6";"0"
"2017-02-03 08:28:20.000000";"38.6028";"-8.64919";"52";"85";"100.6";"0"
"2017-02-03 08:28:22.000000";"38.6028";"-8.64855";"52";"86";"100.7";"0"
"2017-02-03 08:28:24.000000";"38.6028";"-8.64791";"52";"88";"100.5";"0"
"2017-02-03 08:28:26.000000";"38.6028";"-8.64727";"53";"90";"100.5";"0"
"2017-02-03 08:28:28.000000";"38.6028";"-8.64662";"53";"91";"100.6";"0"
"2017-02-03 08:28:30.000000";"38.6028";"-8.64597";"54";"94";"100.5";"0"
"2017-02-03 08:28:32.000000";"38.6027";"-8.64532";"54";"96";"100.8";"0"
"2017-02-03 08:28:33.000000";"38.6027";"-8.64468";"55";"99";"100.8";"0"
"2017-02-03 08:28:35.000000";"38.6026";"-8.64405";"55";"102";"100.6";"0"
"2017-02-03 08:28:37.000000";"38.6025";"-8.64342";"55";"105";"100.3";"0"
"2017-02-03 08:28:39.000000";"38.6024";"-8.64312";"55";"105";"99.5";"0"
"2017-02-03 08:28:41.000000";"38.6022";"-8.6425";"55";"108";"100.6";"0"
"2017-02-03 08:28:43.000000";"38.6021";"-8.6419";"54";"112";"101.3";"0"
"2017-02-03 08:28:45.000000";"38.6019";"-8.6413";"53";"114";"101.6";"0"
"2017-02-03 08:28:47.000000";"38.6016";"-8.64072";"53";"116";"101.5";"0"
"2017-02-03 08:28:49.000000";"38.6014";"-8.64015";"52";"119";"101.3";"0"
"2017-02-03 08:28:51.000000";"38.6011";"-8.63959";"51";"122";"101.4";"0"
"2017-02-03 08:28:53.000000";"38.6009";"-8.63905";"51";"125";"101.3";"0"
"2017-02-03 08:28:55.000000";"38.6006";"-8.63853";"51";"126";"101.2";"0"
"2017-02-03 08:29:02.000000";"38.5995";"-8.63675";"48";"128";"103.8";"0"
"2017-02-03 08:29:04.000000";"38.5991";"-8.63624";"49";"128";"104.2";"0"
"2017-02-03 08:29:06.000000";"38.5988";"-8.63575";"50";"129";"102.5";"0"
"2017-02-03 08:29:08.000000";"38.5985";"-8.63525";"49";"129";"99.8";"0"
"2017-02-03 08:29:10.000000";"38.5982";"-8.63477";"48";"130";"99.3";"0"
"2017-02-03 08:29:12.000000";"38.5978";"-8.6343";"47";"130";"100.4";"0"
"2017-02-03 08:29:14.000000";"38.5975";"-8.63381";"47";"130";"99.3";"0"
"2017-02-03 08:29:16.000000";"38.5972";"-8.63332";"49";"131";"99.4";"0"
"2017-02-03 08:29:18.000000";"38.5968";"-8.63283";"50";"130";"99.9";"0"
"2017-02-03 08:29:20.000000";"38.5965";"-8.63235";"50";"130";"100";"0"
"2017-02-03 08:29:22.000000";"38.5962";"-8.63187";"50";"129";"100.2";"0"
"2017-02-03 08:29:24.000000";"38.5958";"-8.63138";"51";"129";"100.2";"0"
"2017-02-03 08:29:25.000000";"38.5955";"-8.63089";"51";"129";"100.3";"0"
"2017-02-03 08:29:27.000000";"38.5952";"-8.63039";"51";"129";"100.4";"0"
"2017-02-03 08:29:29.000000";"38.5949";"-8.62991";"52";"130";"100.6";"0"
"2017-02-03 08:29:31.000000";"38.5947";"-8.62966";"52";"129";"100.7";"0"
"2017-02-03 08:29:33.000000";"38.5944";"-8.62917";"52";"129";"100.8";"0"
"2017-02-03 08:29:35.000000";"38.5941";"-8.62868";"52";"130";"100.7";"0"
"2017-02-03 08:29:37.000000";"38.5937";"-8.62819";"52";"131";"100.7";"0"
"2017-02-03 08:29:39.000000";"38.5934";"-8.62771";"51";"132";"100.8";"0"
"2017-02-03 08:29:41.000000";"38.5931";"-8.62725";"51";"134";"100.8";"0"
"2017-02-03 08:29:43.000000";"38.5927";"-8.6268";"51";"136";"100.7";"0"
"2017-02-03 08:29:45.000000";"38.5923";"-8.62637";"50";"138";"100.8";"0"
"2017-02-03 08:29:47.000000";"38.5919";"-8.62595";"50";"139";"101.2";"0"
"2017-02-03 08:29:49.000000";"38.5916";"-8.62554";"50";"141";"101.1";"0"
"2017-02-03 08:29:51.000000";"38.5911";"-8.62515";"49";"143";"101.1";"0"
"2017-02-03 08:29:53.000000";"38.5907";"-8.62478";"49";"145";"101.1";"0"
"2017-02-03 08:29:55.000000";"38.5903";"-8.62442";"48";"147";"101";"0"
"2017-02-03 08:29:57.000000";"38.5899";"-8.62409";"48";"149";"101";"0"
"2017-02-03 08:29:59.000000";"38.5894";"-8.62378";"48";"151";"100.9";"1"
"2017-02-03 08:30:01.000000";"38.589";"-8.62348";"47";"152";"100.9";"0"
"2017-02-03 08:30:03.000000";"38.5885";"-8.6232";"47";"154";"100.9";"0"
"2017-02-03 08:30:04.000000";"38.5881";"-8.62294";"47";"156";"100.9";"0"
"2017-02-03 08:30:06.000000";"38.5876";"-8.6227";"46";"158";"100.8";"0"
"2017-02-03 08:30:08.000000";"38.5874";"-8.62259";"46";"159";"100.8";"0"
"2017-02-03 08:30:10.000000";"38.5869";"-8.62238";"45";"161";"100.8";"0"
"2017-02-03 08:30:12.000000";"38.5864";"-8.62219";"45";"162";"100.8";"0"
"2017-02-03 08:30:14.000000";"38.5859";"-8.62201";"45";"164";"100.8";"0"
"2017-02-03 08:30:16.000000";"38.5854";"-8.62186";"45";"166";"100.8";"0"
"2017-02-03 08:30:18.000000";"38.5849";"-8.62173";"45";"168";"102";"0"
"2017-02-03 08:30:20.000000";"38.5844";"-8.6216";"46";"169";"102";"0"
"2017-02-03 08:30:22.000000";"38.5839";"-8.6215";"47";"171";"102.6";"0"
"2017-02-03 08:30:24.000000";"38.5834";"-8.62141";"48";"172";"100.6";"0"
"2017-02-03 08:30:26.000000";"38.5829";"-8.62132";"47";"172";"100.7";"0"
"2017-02-03 08:30:28.000000";"38.5824";"-8.62123";"48";"172";"100.8";"0"
"2017-02-03 08:30:29.000000";"38.5819";"-8.62115";"48";"172";"100.8";"0"
"2017-02-03 08:30:31.000000";"38.5814";"-8.62107";"48";"172";"100.7";"0"
"2017-02-03 08:30:33.000000";"38.5809";"-8.62099";"48";"172";"100.6";"0"
"2017-02-03 08:30:35.000000";"38.5807";"-8.62094";"48";"172";"100.6";"0"
"2017-02-03 08:30:37.000000";"38.5802";"-8.62086";"48";"172";"100.6";"0"
"2017-02-03 08:30:45.000000";"38.5782";"-8.62051";"49";"170";"101.2";"0"
"2017-02-03 08:30:47.000000";"38.5777";"-8.62041";"49";"171";"100.9";"0"
"2017-02-03 08:30:49.000000";"38.5772";"-8.62033";"50";"173";"100";"0"
"2017-02-03 08:30:51.000000";"38.5767";"-8.62026";"50";"173";"98.2";"0"
"2017-02-03 08:30:53.000000";"38.5762";"-8.6202";"49";"173";"98.3";"0"
"2017-02-03 08:30:54.000000";"38.5757";"-8.62013";"48";"173";"98.5";"0"
"2017-02-03 08:30:56.000000";"38.5752";"-8.62002";"53";"172";"99.9";"0"
"2017-02-03 08:30:58.000000";"38.5747";"-8.61995";"54";"172";"100";"0"
"2017-02-03 08:31:00.000000";"38.5744";"-8.61991";"55";"172";"100";"0"
"2017-02-03 08:31:02.000000";"38.5739";"-8.61983";"56";"172";"100.1";"0"
"2017-02-03 08:31:04.000000";"38.5734";"-8.61975";"58";"172";"100.2";"0"
"2017-02-03 08:31:06.000000";"38.5729";"-8.61967";"59";"172";"100.2";"0"
"2017-02-03 08:31:08.000000";"38.5724";"-8.61959";"59";"172";"100.2";"0"
"2017-02-03 08:31:10.000000";"38.5719";"-8.61951";"61";"172";"100.2";"0"
"2017-02-03 08:31:12.000000";"38.5715";"-8.61943";"62";"172";"100.3";"0"
"2017-02-03 08:31:14.000000";"38.571";"-8.61934";"63";"172";"100.3";"0"
"2017-02-03 08:31:16.000000";"38.5705";"-8.61926";"64";"172";"100.3";"0"
"2017-02-03 08:31:18.000000";"38.57";"-8.61918";"66";"172";"100.4";"0"
"2017-02-03 08:31:20.000000";"38.5695";"-8.6191";"67";"172";"100.4";"0"
"2017-02-03 08:31:22.000000";"38.569";"-8.61901";"68";"172";"100.4";"0"
"2017-02-03 08:31:24.000000";"38.5685";"-8.61893";"69";"172";"100.4";"0"
"2017-02-03 08:31:26.000000";"38.568";"-8.61885";"70";"172";"100.4";"0"
"2017-02-03 08:31:28.000000";"38.5675";"-8.61876";"71";"172";"100.5";"0"
"2017-02-03 08:31:30.000000";"38.567";"-8.61868";"73";"172";"100.5";"0"
"2017-02-03 08:31:31.000000";"38.5665";"-8.61859";"74";"172";"100.4";"0"
"2017-02-03 08:31:33.000000";"38.566";"-8.61851";"75";"172";"100.4";"0"
"2017-02-03 08:31:35.000000";"38.5655";"-8.61843";"76";"172";"100.4";"0"
"2017-02-03 08:31:37.000000";"38.565";"-8.61835";"77";"172";"100.5";"0"
"2017-02-03 08:31:39.000000";"38.5647";"-8.61831";"78";"172";"100.5";"0"
"2017-02-03 08:31:41.000000";"38.5642";"-8.61823";"79";"172";"100.6";"0"
"2017-02-03 08:31:43.000000";"38.5637";"-8.61814";"80";"172";"100.6";"0"
"2017-02-03 08:31:45.000000";"38.5632";"-8.61806";"81";"172";"100.7";"0"
"2017-02-03 08:31:47.000000";"38.5627";"-8.61798";"81";"172";"100.8";"0"
"2017-02-03 08:31:49.000000";"38.5622";"-8.61789";"82";"172";"100.9";"0"
"2017-02-03 08:31:51.000000";"38.5617";"-8.61781";"82";"172";"101.2";"0"
"2017-02-03 08:31:53.000000";"38.5612";"-8.61772";"83";"172";"100.4";"0"
"2017-02-03 08:31:55.000000";"38.5607";"-8.61764";"83";"172";"100.9";"0"
"2017-02-03 08:31:57.000000";"38.5602";"-8.61755";"84";"172";"100.9";"0"
"2017-02-03 08:31:59.000000";"38.5597";"-8.61747";"84";"172";"100.9";"0"
"2017-02-03 08:32:01.000000";"38.5592";"-8.61738";"84";"172";"100.9";"0"
"2017-02-03 08:32:03.000000";"38.5587";"-8.6173";"85";"172";"101";"0"
"2017-02-03 08:32:05.000000";"38.5582";"-8.61721";"85";"171";"101";"0"
"2017-02-03 08:32:07.000000";"38.5577";"-8.61711";"85";"170";"100.9";"0"
"2017-02-03 08:32:09.000000";"38.5572";"-8.61699";"85";"169";"100.8";"0"
"2017-02-03 08:32:10.000000";"38.5567";"-8.61687";"86";"169";"101";"0"
"2017-02-03 08:32:12.000000";"38.5562";"-8.61675";"86";"168";"100.1";"0"
"2017-02-03 08:32:14.000000";"38.5557";"-8.61661";"85";"167";"100.6";"0"
"2017-02-03 08:32:16.000000";"38.5552";"-8.61647";"85";"167";"100.6";"0"
"2017-02-03 08:32:18.000000";"38.555";"-8.6164";"85";"166";"100.5";"0"
"2017-02-03 08:32:20.000000";"38.5545";"-8.61624";"84";"165";"100.5";"0"
"2017-02-03 08:32:28.000000";"38.5526";"-8.61554";"85";"162";"101.7";"1"
"2017-02-03 08:32:29.000000";"38.5521";"-8.61534";"86";"161";"102.9";"1"
"2017-02-03 08:32:31.000000";"38.5516";"-8.61514";"87";"161";"100.3";"1"
"2017-02-03 08:32:33.000000";"38.5514";"-8.61503";"87";"160";"100.4";"1"
"2017-02-03 08:32:35.000000";"38.5509";"-8.61482";"87";"159";"100.5";"1"
"2017-02-03 08:32:37.000000";"38.5504";"-8.6146";"88";"159";"100.5";"0"
"2017-02-03 08:32:39.000000";"38.5499";"-8.61436";"88";"158";"100.6";"0"
"2017-02-03 08:32:41.000000";"38.5495";"-8.61412";"87";"157";"100.1";"1"
"2017-02-03 08:32:43.000000";"38.549";"-8.61387";"87";"156";"100.2";"1"
"2017-02-03 08:32:45.000000";"38.5486";"-8.61361";"87";"155";"100.7";"1"
"2017-02-03 08:32:47.000000";"38.5481";"-8.61335";"87";"155";"100.6";"1"
"2017-02-03 08:32:49.000000";"38.5476";"-8.61307";"87";"154";"100.7";"0"
"2017-02-03 08:32:51.000000";"38.5472";"-8.6128";"86";"154";"100.1";"1"
"2017-02-03 08:32:53.000000";"38.5467";"-8.6125";"88";"153";"100.7";"1"
"2017-02-03 08:32:55.000000";"38.5463";"-8.6122";"88";"152";"100.7";"1"
"2017-02-03 08:32:57.000000";"38.5458";"-8.6119";"88";"151";"100.4";"1"
"2017-02-03 08:32:59.000000";"38.5454";"-8.61158";"89";"150";"100.5";"1"
"2017-02-03 08:33:01.000000";"38.545";"-8.61127";"89";"150";"100.6";"1"
"2017-02-03 08:33:02.000000";"38.5445";"-8.61095";"89";"150";"100.6";"1"
"2017-02-03 08:33:04.000000";"38.5441";"-8.61063";"89";"150";"100.7";"1"
"2017-02-03 08:33:06.000000";"38.5437";"-8.61031";"90";"149";"100.8";"1"
"2017-02-03 08:33:08.000000";"38.5432";"-8.60997";"90";"147";"101.3";"1"
"2017-02-03 08:33:10.000000";"38.543";"-8.60979";"92";"146";"101.1";"1"
"2017-02-03 08:33:12.000000";"38.5426";"-8.60942";"94";"145";"100";"0"
"2017-02-03 08:33:14.000000";"38.5422";"-8.60905";"95";"145";"102.5";"0"
"2017-02-03 08:33:16.000000";"38.5418";"-8.60869";"96";"145";"100.7";"0"
"2017-02-03 08:33:18.000000";"38.5414";"-8.60831";"96";"144";"100.1";"0"
"2017-02-03 08:33:20.000000";"38.5409";"-8.60793";"96";"143";"100.1";"0"
"2017-02-03 08:33:22.000000";"38.5406";"-8.60754";"96";"142";"100.2";"0"
"2017-02-03 08:33:24.000000";"38.5401";"-8.60714";"96";"141";"100.6";"0"
"2017-02-03 08:33:26.000000";"38.5398";"-8.60674";"96";"142";"100.7";"0"
"2017-02-03 08:33:28.000000";"38.5394";"-8.60635";"96";"142";"100.8";"0"
"2017-02-03 08:33:30.000000";"38.539";"-8.60595";"95";"142";"100.7";"0"
"2017-02-03 08:33:32.000000";"38.5386";"-8.60556";"95";"142";"100.7";"0"
"2017-02-03 08:33:34.000000";"38.5382";"-8.60517";"95";"142";"100.7";"0"
"2017-02-03 08:33:35.000000";"38.5378";"-8.60477";"95";"142";"100.7";"0"
"2017-02-03 08:33:44.000000";"38.5362";"-8.60317";"98";"141";"104.8";"0"
"2017-02-03 08:33:46.000000";"38.5358";"-8.60281";"95";"142";"101.8";"0"
"2017-02-03 08:33:48.000000";"38.5354";"-8.60242";"95";"142";"100.2";"0"
"2017-02-03 08:33:50.000000";"38.535";"-8.60203";"96";"142";"94.1";"0"
"2017-02-03 08:33:52.000000";"38.5346";"-8.60165";"96";"142";"95.5";"0"
"2017-02-03 08:33:54.000000";"38.5342";"-8.60125";"96";"142";"100.3";"0"
"2017-02-03 08:33:56.000000";"38.5338";"-8.60086";"96";"142";"100.4";"0"
"2017-02-03 08:33:58.000000";"38.5334";"-8.60047";"96";"142";"100.6";"0"
"2017-02-03 08:33:59.000000";"38.533";"-8.60007";"96";"142";"100.7";"0"
"2017-02-03 08:34:01.000000";"38.5326";"-8.59968";"96";"142";"100.7";"0"
"2017-02-03 08:34:03.000000";"38.5322";"-8.59928";"96";"142";"100.7";"0"
"2017-02-03 08:34:05.000000";"38.5318";"-8.59889";"96";"142";"100.7";"0"
"2017-02-03 08:34:07.000000";"38.5316";"-8.59869";"96";"142";"100.7";"0"
"2017-02-03 08:34:09.000000";"38.5312";"-8.5983";"96";"142";"100.6";"0"
"2017-02-03 08:34:11.000000";"38.5308";"-8.59791";"97";"143";"100.7";"0"
"2017-02-03 08:34:13.000000";"38.5304";"-8.59753";"97";"143";"100.8";"0"
"2017-02-03 08:34:15.000000";"38.53";"-8.59715";"97";"143";"100.8";"0"
"2017-02-03 08:34:17.000000";"38.5296";"-8.59676";"98";"143";"100.8";"0"
"2017-02-03 08:34:19.000000";"38.5292";"-8.59638";"98";"144";"100.9";"0"
"2017-02-03 08:34:21.000000";"38.5288";"-8.59601";"98";"144";"100.9";"0"
